id,subject_user,recommendation_time,clicked_user,click_time
594,07aa74dde74366e70851fff3a4dce81d,"18:33 3 May 2018",,
595,c43f9b5fcdb5ab1b879baeff24cf8556,"19:13 3 May 2018",,
596,c43f9b5fcdb5ab1b879baeff24cf8556,"20:30 3 May 2018",,
597,c43f9b5fcdb5ab1b879baeff24cf8556,"20:51 3 May 2018",,
598,c43f9b5fcdb5ab1b879baeff24cf8556,"20:54 3 May 2018",,
599,c43f9b5fcdb5ab1b879baeff24cf8556,"20:58 3 May 2018",,
600,d79572f6fbc9f14ddbef09d33d62f244,"21:23 3 May 2018",,
601,d79572f6fbc9f14ddbef09d33d62f244,"21:26 3 May 2018",,
602,950c8148b4c7703590bbe92d54ca1ef7,"21:31 3 May 2018",,
603,d79572f6fbc9f14ddbef09d33d62f244,"21:32 3 May 2018",,
604,d79572f6fbc9f14ddbef09d33d62f244,"21:34 3 May 2018",,
605,950c8148b4c7703590bbe92d54ca1ef7,"21:34 3 May 2018",,
606,950c8148b4c7703590bbe92d54ca1ef7,"4:36 4 May 2018",,
607,950c8148b4c7703590bbe92d54ca1ef7,"6:21 4 May 2018",,
608,f3abe9d7049d18069274d7808aecbfe1,"8:04 4 May 2018",,
609,950c8148b4c7703590bbe92d54ca1ef7,"8:46 4 May 2018",,
610,b79d8ff5986e38440ab5cc6c25b09eba,"9:10 4 May 2018",,
612,b79d8ff5986e38440ab5cc6c25b09eba,"9:11 4 May 2018",,
613,950c8148b4c7703590bbe92d54ca1ef7,"9:13 4 May 2018",,
614,34a2819d6afb1cc8e7693e41e3504fdb,"9:54 4 May 2018",,
615,b79d8ff5986e38440ab5cc6c25b09eba,"10:31 4 May 2018",,
617,3cac40ce4875d335f8d701062327c9ee,"11:26 4 May 2018",,
619,3cac40ce4875d335f8d701062327c9ee,"11:28 4 May 2018",,
620,e32ac61c16d6170841cfd3d04e99a288,"13:05 4 May 2018",,
621,950c8148b4c7703590bbe92d54ca1ef7,"13:32 4 May 2018",,
622,950c8148b4c7703590bbe92d54ca1ef7,"15:20 4 May 2018",,
623,950c8148b4c7703590bbe92d54ca1ef7,"16:47 4 May 2018",,
624,c78faee0fd56b4aba9997fe3a021c732,"18:31 4 May 2018",,
625,950c8148b4c7703590bbe92d54ca1ef7,"19:02 4 May 2018",,
626,c78faee0fd56b4aba9997fe3a021c732,"19:05 4 May 2018",,
627,950c8148b4c7703590bbe92d54ca1ef7,"22:40 4 May 2018",,
628,950c8148b4c7703590bbe92d54ca1ef7,"9:38 5 May 2018",,
629,6c3fcc385cff4fe2162d46c6ee26a663,"11:33 5 May 2018",,
630,71248239f3a5a82b70b43d529d59eaf9,"14:57 5 May 2018",,
631,ab920a7925a2dd9771f236412cd7babc,"15:39 5 May 2018",,
632,26f816377ab9bffd0e574925db669301,"16:30 5 May 2018",,
633,b898399c53b520f39ec5a607e399b000,"20:22 5 May 2018",,
634,b898399c53b520f39ec5a607e399b000,"20:22 5 May 2018",,
635,b898399c53b520f39ec5a607e399b000,"20:23 5 May 2018",,
636,d0aaeabe34440f772cc05cfebb933d0a,"0:03 6 May 2018",,
637,d0aaeabe34440f772cc05cfebb933d0a,"0:03 6 May 2018",,
638,950c8148b4c7703590bbe92d54ca1ef7,"8:05 6 May 2018",,
639,a42ab036837a770441b4746f2020a81c,"14:46 6 May 2018",,
640,1c0991045b50e099d982ec321d8d577a,"20:01 6 May 2018",,
641,1c0991045b50e099d982ec321d8d577a,"20:03 6 May 2018",,
642,5068e6ab8ad2c45d8e4a5dceca596f6f,"0:53 7 May 2018",,
643,94fb54482a3f8033c044b68a62afa142,"5:50 7 May 2018",,
644,f3abe9d7049d18069274d7808aecbfe1,"9:23 7 May 2018",,
645,48cc7915177a39115e42af50183b7b41,"10:51 7 May 2018",,
646,703459d5a6b9ac1882cedb227f766e51,"10:59 7 May 2018",,
647,431dbc7d335b062967b14eb9478b215e,"12:35 7 May 2018",,
648,431dbc7d335b062967b14eb9478b215e,"12:36 7 May 2018",,
649,30afe271b5a3eedb24cf18fbbd27e55c,"14:22 7 May 2018",,
650,30afe271b5a3eedb24cf18fbbd27e55c,"14:25 7 May 2018",,
652,3cac40ce4875d335f8d701062327c9ee,"14:57 7 May 2018",,
653,3cac40ce4875d335f8d701062327c9ee,"14:58 7 May 2018",,
655,75cdb940413079b3da0a17ca67876792,"15:57 7 May 2018",,
656,950c8148b4c7703590bbe92d54ca1ef7,"16:45 7 May 2018",,
657,375ddeed1d2fbcfeda15d6f6dc53237c,"17:25 7 May 2018",,
658,375ddeed1d2fbcfeda15d6f6dc53237c,"17:31 7 May 2018",,
659,6d96d78bce958615e727152f995bd041,"20:23 7 May 2018",,
660,950c8148b4c7703590bbe92d54ca1ef7,"20:26 7 May 2018",,
661,950c8148b4c7703590bbe92d54ca1ef7,"20:26 7 May 2018",,
662,950c8148b4c7703590bbe92d54ca1ef7,"20:28 7 May 2018",,
663,950c8148b4c7703590bbe92d54ca1ef7,"20:28 7 May 2018",,
664,950c8148b4c7703590bbe92d54ca1ef7,"20:31 7 May 2018",,
665,950c8148b4c7703590bbe92d54ca1ef7,"21:36 7 May 2018",,
666,950c8148b4c7703590bbe92d54ca1ef7,"21:37 7 May 2018",,
667,950c8148b4c7703590bbe92d54ca1ef7,"22:16 7 May 2018",,
670,3cac40ce4875d335f8d701062327c9ee,"8:40 8 May 2018",,
671,3cac40ce4875d335f8d701062327c9ee,"8:44 8 May 2018",,
673,48cc7915177a39115e42af50183b7b41,"9:04 8 May 2018",,
674,950c8148b4c7703590bbe92d54ca1ef7,"9:12 8 May 2018",,
675,950c8148b4c7703590bbe92d54ca1ef7,"9:47 8 May 2018",,
676,950c8148b4c7703590bbe92d54ca1ef7,"9:47 8 May 2018",,
677,326183a59c442a86666097a5c8979009,"10:05 8 May 2018",,
680,326183a59c442a86666097a5c8979009,"10:06 8 May 2018",,
681,326183a59c442a86666097a5c8979009,"10:06 8 May 2018",,
682,326183a59c442a86666097a5c8979009,"10:06 8 May 2018",,
685,326183a59c442a86666097a5c8979009,"10:08 8 May 2018",,
686,3cac40ce4875d335f8d701062327c9ee,"10:09 8 May 2018",,
687,3cac40ce4875d335f8d701062327c9ee,"10:09 8 May 2018",,
688,3cac40ce4875d335f8d701062327c9ee,"10:12 8 May 2018",,
689,3cac40ce4875d335f8d701062327c9ee,"10:12 8 May 2018",,
690,950c8148b4c7703590bbe92d54ca1ef7,"13:55 8 May 2018",,
691,d975cbfe8133f1d3b4e7435b32fe349a,"16:13 8 May 2018",,
692,d975cbfe8133f1d3b4e7435b32fe349a,"16:14 8 May 2018",,
693,d975cbfe8133f1d3b4e7435b32fe349a,"16:15 8 May 2018",,
694,fb8f2140ea621422c3b8c7eb1e7461cb,"17:30 8 May 2018",,
696,fb8f2140ea621422c3b8c7eb1e7461cb,"17:30 8 May 2018",,
697,fb8f2140ea621422c3b8c7eb1e7461cb,"17:30 8 May 2018",,
698,fb8f2140ea621422c3b8c7eb1e7461cb,"17:31 8 May 2018",,
699,b5e96d6b6fcd9950bd17ceb4c40e2814,"17:31 8 May 2018",,
700,70670b4a9f06ff664975cc7425de6f37,"17:31 8 May 2018",,
701,b5e96d6b6fcd9950bd17ceb4c40e2814,"17:31 8 May 2018",,
702,fb8f2140ea621422c3b8c7eb1e7461cb,"17:31 8 May 2018",,
703,fb8f2140ea621422c3b8c7eb1e7461cb,"17:31 8 May 2018",,
706,30afe271b5a3eedb24cf18fbbd27e55c,"17:32 8 May 2018",,
707,752fd1e39971452cdd8a652436c33a07,"17:32 8 May 2018",,
708,b5e96d6b6fcd9950bd17ceb4c40e2814,"17:33 8 May 2018",,
709,70670b4a9f06ff664975cc7425de6f37,"17:33 8 May 2018",,
710,70670b4a9f06ff664975cc7425de6f37,"17:33 8 May 2018",,
711,752fd1e39971452cdd8a652436c33a07,"17:33 8 May 2018",,
712,70670b4a9f06ff664975cc7425de6f37,"17:33 8 May 2018",,
713,70670b4a9f06ff664975cc7425de6f37,"17:33 8 May 2018",,
714,70670b4a9f06ff664975cc7425de6f37,"17:34 8 May 2018",,
716,752fd1e39971452cdd8a652436c33a07,"17:35 8 May 2018",,
717,752fd1e39971452cdd8a652436c33a07,"17:36 8 May 2018",,
718,752fd1e39971452cdd8a652436c33a07,"17:36 8 May 2018",,
719,752fd1e39971452cdd8a652436c33a07,"17:36 8 May 2018",,
720,752fd1e39971452cdd8a652436c33a07,"17:36 8 May 2018",,
721,fb8f2140ea621422c3b8c7eb1e7461cb,"17:38 8 May 2018",,
722,752fd1e39971452cdd8a652436c33a07,"17:39 8 May 2018",,
723,752fd1e39971452cdd8a652436c33a07,"17:39 8 May 2018",,
724,752fd1e39971452cdd8a652436c33a07,"17:39 8 May 2018",,
725,752fd1e39971452cdd8a652436c33a07,"17:39 8 May 2018",,
726,752fd1e39971452cdd8a652436c33a07,"17:39 8 May 2018",,
727,752fd1e39971452cdd8a652436c33a07,"17:39 8 May 2018",,
728,752fd1e39971452cdd8a652436c33a07,"17:39 8 May 2018",,
729,752fd1e39971452cdd8a652436c33a07,"17:39 8 May 2018",,
730,752fd1e39971452cdd8a652436c33a07,"17:39 8 May 2018",,
732,fb8f2140ea621422c3b8c7eb1e7461cb,"17:40 8 May 2018",,
733,fb8f2140ea621422c3b8c7eb1e7461cb,"17:40 8 May 2018",,
734,752fd1e39971452cdd8a652436c33a07,"17:41 8 May 2018",,
735,752fd1e39971452cdd8a652436c33a07,"17:41 8 May 2018",,
736,752fd1e39971452cdd8a652436c33a07,"17:41 8 May 2018",,
737,752fd1e39971452cdd8a652436c33a07,"17:41 8 May 2018",,
738,752fd1e39971452cdd8a652436c33a07,"17:41 8 May 2018",,
739,752fd1e39971452cdd8a652436c33a07,"17:41 8 May 2018",,
740,752fd1e39971452cdd8a652436c33a07,"17:41 8 May 2018",,
741,752fd1e39971452cdd8a652436c33a07,"17:41 8 May 2018",,
742,752fd1e39971452cdd8a652436c33a07,"17:41 8 May 2018",,
743,752fd1e39971452cdd8a652436c33a07,"17:41 8 May 2018",,
744,752fd1e39971452cdd8a652436c33a07,"17:41 8 May 2018",,
745,d0b577903165015a421a88dde6536ec6,"18:12 8 May 2018",,
746,d0b577903165015a421a88dde6536ec6,"18:14 8 May 2018",,
747,950c8148b4c7703590bbe92d54ca1ef7,"18:51 8 May 2018",,
748,950c8148b4c7703590bbe92d54ca1ef7,"18:52 8 May 2018",,
749,e42149baa04a3df438944b88d3fed143,"22:57 8 May 2018",,
750,950c8148b4c7703590bbe92d54ca1ef7,"23:07 8 May 2018",,
751,6568355b04226898c50fb5aadc487b56,"3:00 9 May 2018",,
752,38efe042d71f8e3073c3d36826562b35,"10:26 9 May 2018",,
753,950c8148b4c7703590bbe92d54ca1ef7,"12:27 9 May 2018",,
754,950c8148b4c7703590bbe92d54ca1ef7,"13:39 9 May 2018",,
755,950c8148b4c7703590bbe92d54ca1ef7,"17:24 9 May 2018",,
756,ad8783991619bcb350581e4187c1082a,"20:11 9 May 2018",,
757,950c8148b4c7703590bbe92d54ca1ef7,"20:22 9 May 2018",,
758,41500558eb9dec193347f3a436ad50a8,"20:44 9 May 2018",,
759,41500558eb9dec193347f3a436ad50a8,"20:45 9 May 2018",,
760,ab920a7925a2dd9771f236412cd7babc,"22:05 9 May 2018",,
761,950c8148b4c7703590bbe92d54ca1ef7,"1:53 10 May 2018",,
762,950c8148b4c7703590bbe92d54ca1ef7,"8:12 10 May 2018",,
763,950c8148b4c7703590bbe92d54ca1ef7,"10:35 10 May 2018",,
764,f44942350a1a59285520eb920deff9a8,"12:34 10 May 2018",,
765,950c8148b4c7703590bbe92d54ca1ef7,"12:50 10 May 2018",,
766,f44942350a1a59285520eb920deff9a8,"12:55 10 May 2018",,
767,950c8148b4c7703590bbe92d54ca1ef7,"13:17 10 May 2018",,
768,950c8148b4c7703590bbe92d54ca1ef7,"13:23 10 May 2018",,
770,7c3fb05b44f1c29aecadaddc29d0ec27,"14:12 10 May 2018",,
771,950c8148b4c7703590bbe92d54ca1ef7,"14:38 10 May 2018",,
772,950c8148b4c7703590bbe92d54ca1ef7,"16:49 10 May 2018",,
773,950c8148b4c7703590bbe92d54ca1ef7,"17:02 10 May 2018",,
774,950c8148b4c7703590bbe92d54ca1ef7,"17:12 10 May 2018",,
775,f1040d0151988c890c67f2fd8de6554e,"17:13 10 May 2018",,
776,f1040d0151988c890c67f2fd8de6554e,"17:14 10 May 2018",,
777,f1040d0151988c890c67f2fd8de6554e,"17:16 10 May 2018",,
779,4336b31ba067c28f32c8ab85d314903a,"17:57 10 May 2018",,
780,4336b31ba067c28f32c8ab85d314903a,"18:01 10 May 2018",,
781,950c8148b4c7703590bbe92d54ca1ef7,"21:19 10 May 2018",,
782,d975cbfe8133f1d3b4e7435b32fe349a,"0:03 11 May 2018",,
783,d975cbfe8133f1d3b4e7435b32fe349a,"0:05 11 May 2018",,
784,950c8148b4c7703590bbe92d54ca1ef7,"6:07 11 May 2018",,
785,950c8148b4c7703590bbe92d54ca1ef7,"6:38 11 May 2018",,
786,950c8148b4c7703590bbe92d54ca1ef7,"6:45 11 May 2018",,
787,950c8148b4c7703590bbe92d54ca1ef7,"8:18 11 May 2018",,
788,950c8148b4c7703590bbe92d54ca1ef7,"8:44 11 May 2018",,
789,950c8148b4c7703590bbe92d54ca1ef7,"10:10 11 May 2018",,
790,f3abe9d7049d18069274d7808aecbfe1,"10:28 11 May 2018",,
792,70670b4a9f06ff664975cc7425de6f37,"11:40 11 May 2018",,
793,70670b4a9f06ff664975cc7425de6f37,"11:40 11 May 2018",,
795,957ae223af93dac09bba62dcbdabe2ed,"12:28 11 May 2018",,
796,950c8148b4c7703590bbe92d54ca1ef7,"12:42 11 May 2018",,
797,950c8148b4c7703590bbe92d54ca1ef7,"13:30 11 May 2018",,
798,e88027ab78a2b925279dd5354c165aa7,"14:33 11 May 2018",,
799,e88027ab78a2b925279dd5354c165aa7,"14:52 11 May 2018",,
800,e88027ab78a2b925279dd5354c165aa7,"14:55 11 May 2018",,
801,6f60385bb783c58d5027ec58759dd2f5,"15:03 11 May 2018",,
802,e88027ab78a2b925279dd5354c165aa7,"15:07 11 May 2018",,
803,6f60385bb783c58d5027ec58759dd2f5,"15:10 11 May 2018",,
804,2d3e928578701e28ef7ede72ed764261,"16:13 11 May 2018",,
805,2d3e928578701e28ef7ede72ed764261,"16:14 11 May 2018",,
806,950c8148b4c7703590bbe92d54ca1ef7,"17:04 11 May 2018",,
807,950c8148b4c7703590bbe92d54ca1ef7,"17:07 11 May 2018",,
808,e88027ab78a2b925279dd5354c165aa7,"17:15 11 May 2018",,
809,0b73f020472d6be2852a2edc7fb7e63d,"17:25 11 May 2018",,
810,75cdb940413079b3da0a17ca67876792,"18:26 11 May 2018",,
811,950c8148b4c7703590bbe92d54ca1ef7,"18:54 11 May 2018",,
812,950c8148b4c7703590bbe92d54ca1ef7,"21:28 11 May 2018",,
813,950c8148b4c7703590bbe92d54ca1ef7,"1:42 12 May 2018",,
814,950c8148b4c7703590bbe92d54ca1ef7,"12:45 12 May 2018",,
815,950c8148b4c7703590bbe92d54ca1ef7,"13:41 12 May 2018",,
816,950c8148b4c7703590bbe92d54ca1ef7,"16:23 12 May 2018",,
817,950c8148b4c7703590bbe92d54ca1ef7,"19:26 12 May 2018",,
818,d975cbfe8133f1d3b4e7435b32fe349a,"21:22 12 May 2018",,
819,950c8148b4c7703590bbe92d54ca1ef7,"21:45 12 May 2018",,
820,950c8148b4c7703590bbe92d54ca1ef7,"22:14 12 May 2018",,
821,950c8148b4c7703590bbe92d54ca1ef7,"10:46 13 May 2018",,
822,950c8148b4c7703590bbe92d54ca1ef7,"12:46 13 May 2018",,
823,c169114141758629a0f1849273a765e7,"14:54 13 May 2018",,
824,c169114141758629a0f1849273a765e7,"14:56 13 May 2018",,
825,abd482375f97e6b272691e6c77447c3e,"8:10 14 May 2018",,
826,abd482375f97e6b272691e6c77447c3e,"8:10 14 May 2018",,
827,abd482375f97e6b272691e6c77447c3e,"8:11 14 May 2018",,
828,950c8148b4c7703590bbe92d54ca1ef7,"8:57 14 May 2018",,
829,950c8148b4c7703590bbe92d54ca1ef7,"8:59 14 May 2018",,
830,5a09be86dcee19db8602e7459fc226d6,"9:27 14 May 2018",,
831,5a09be86dcee19db8602e7459fc226d6,"9:27 14 May 2018",,
832,950c8148b4c7703590bbe92d54ca1ef7,"10:37 14 May 2018",,
833,950c8148b4c7703590bbe92d54ca1ef7,"12:45 14 May 2018",,
834,950c8148b4c7703590bbe92d54ca1ef7,"13:50 14 May 2018",,
835,950c8148b4c7703590bbe92d54ca1ef7,"15:19 14 May 2018",,
836,70670b4a9f06ff664975cc7425de6f37,"16:30 14 May 2018",,
838,950c8148b4c7703590bbe92d54ca1ef7,"16:46 14 May 2018",,
839,950c8148b4c7703590bbe92d54ca1ef7,"19:15 14 May 2018",,
840,fb14ede1eb8afc1960f4470d3128a589,"0:50 15 May 2018",,
841,fb14ede1eb8afc1960f4470d3128a589,"0:51 15 May 2018",,
842,950c8148b4c7703590bbe92d54ca1ef7,"0:58 15 May 2018",,
843,6d96d78bce958615e727152f995bd041,"8:40 15 May 2018",,
844,38efe042d71f8e3073c3d36826562b35,"8:50 15 May 2018",,
845,4f7edaaed5a68b33ee6ae368a6e657db,"9:00 15 May 2018",,
846,4f7edaaed5a68b33ee6ae368a6e657db,"9:01 15 May 2018",,
847,6f60385bb783c58d5027ec58759dd2f5,"9:03 15 May 2018",,
848,3cac40ce4875d335f8d701062327c9ee,"9:43 15 May 2018",,
849,3cac40ce4875d335f8d701062327c9ee,"9:44 15 May 2018",,
850,918a3adb919e2eb9cb0c776e20ec82d6,"9:49 15 May 2018",,
851,918a3adb919e2eb9cb0c776e20ec82d6,"10:11 15 May 2018",,
852,918a3adb919e2eb9cb0c776e20ec82d6,"10:11 15 May 2018",,
853,918a3adb919e2eb9cb0c776e20ec82d6,"10:13 15 May 2018",,
854,4cb9511e923125ab76657a790d158dff,"10:15 15 May 2018",,
855,918a3adb919e2eb9cb0c776e20ec82d6,"10:15 15 May 2018",,
856,4cb9511e923125ab76657a790d158dff,"10:17 15 May 2018",,
857,3d3cd71af31aa64641d8cbc4b59f19a8,"11:02 15 May 2018",,
858,1ba9692413f4c269ba2ccab8394251c7,"16:12 15 May 2018",,
859,abc7f36f0ac5298b781ac0c41c9a6fa7,"16:40 15 May 2018",,
860,950c8148b4c7703590bbe92d54ca1ef7,"18:06 15 May 2018",,
861,e60d295f0ced2b8db04604af0b53eb30,"19:13 15 May 2018",,
862,e60d295f0ced2b8db04604af0b53eb30,"19:17 15 May 2018",,
863,6d96d78bce958615e727152f995bd041,"19:29 15 May 2018",,
864,950c8148b4c7703590bbe92d54ca1ef7,"19:38 15 May 2018",,
865,950c8148b4c7703590bbe92d54ca1ef7,"21:32 15 May 2018",,
866,950c8148b4c7703590bbe92d54ca1ef7,"22:29 15 May 2018",,
867,3cac40ce4875d335f8d701062327c9ee,"8:47 16 May 2018",,
868,950c8148b4c7703590bbe92d54ca1ef7,"10:21 16 May 2018",,
869,13bbcc4d1e29c5b168b0bfe2cf068c5f,"11:13 16 May 2018",,
870,13bbcc4d1e29c5b168b0bfe2cf068c5f,"11:32 16 May 2018",,
872,fb030203e5334469c6f8d71510ad495b,"17:55 16 May 2018",,
873,fb030203e5334469c6f8d71510ad495b,"17:58 16 May 2018",,
874,950c8148b4c7703590bbe92d54ca1ef7,"21:02 16 May 2018",,
875,9e9891d5a11af9b2e6e978fad8f6117e,"8:30 17 May 2018",,
876,9e9891d5a11af9b2e6e978fad8f6117e,"8:33 17 May 2018",,
877,950c8148b4c7703590bbe92d54ca1ef7,"10:43 17 May 2018",,
878,2659b0bed82e5d58af75df4cf6f3695d,"12:10 17 May 2018",,
879,6916176658ebe88db9a13a70f60a188e,"12:34 17 May 2018",,
880,b79d8ff5986e38440ab5cc6c25b09eba,"12:35 17 May 2018",,
881,6916176658ebe88db9a13a70f60a188e,"12:35 17 May 2018",,
882,b79d8ff5986e38440ab5cc6c25b09eba,"12:35 17 May 2018",,
883,6916176658ebe88db9a13a70f60a188e,"12:35 17 May 2018",,
884,b79d8ff5986e38440ab5cc6c25b09eba,"12:37 17 May 2018",,
885,b79d8ff5986e38440ab5cc6c25b09eba,"12:43 17 May 2018",,
886,b79d8ff5986e38440ab5cc6c25b09eba,"12:45 17 May 2018",,
887,b79d8ff5986e38440ab5cc6c25b09eba,"12:48 17 May 2018",,
888,3cac40ce4875d335f8d701062327c9ee,"13:51 17 May 2018",,
889,950c8148b4c7703590bbe92d54ca1ef7,"15:47 17 May 2018",,
890,950c8148b4c7703590bbe92d54ca1ef7,"19:36 17 May 2018",,
891,950c8148b4c7703590bbe92d54ca1ef7,"19:43 17 May 2018",,
892,2d8f0b24408d5cee404c2e270dd282ca,"2:24 18 May 2018",,
893,849a5383e1597a3f6349d2077af0bae8,"4:55 18 May 2018",,
894,849a5383e1597a3f6349d2077af0bae8,"4:59 18 May 2018",,
895,e8cecf3226e9e8880f203ca81d590703,"6:09 18 May 2018",,
896,950c8148b4c7703590bbe92d54ca1ef7,"8:34 18 May 2018",,
897,950c8148b4c7703590bbe92d54ca1ef7,"8:35 18 May 2018",,
898,950c8148b4c7703590bbe92d54ca1ef7,"14:09 18 May 2018",,
899,6a9c06c94603bcc8153aa0b2a5184ffe,"15:50 18 May 2018",,
900,950c8148b4c7703590bbe92d54ca1ef7,"16:10 18 May 2018",,
901,c312fd2f6653d13e8fa648201ed14190,"18:31 18 May 2018",,
902,8ffd166602527bc255896de228492b11,"12:35 19 May 2018",,
903,8ffd166602527bc255896de228492b11,"12:36 19 May 2018",,
904,8ffd166602527bc255896de228492b11,"12:40 19 May 2018",,
905,8ffd166602527bc255896de228492b11,"12:40 19 May 2018",,
906,2d8f0b24408d5cee404c2e270dd282ca,"4:37 20 May 2018",,
907,950c8148b4c7703590bbe92d54ca1ef7,"7:41 20 May 2018",,
908,950c8148b4c7703590bbe92d54ca1ef7,"7:41 20 May 2018",,
909,950c8148b4c7703590bbe92d54ca1ef7,"7:47 20 May 2018",,
910,f3abe9d7049d18069274d7808aecbfe1,"8:30 20 May 2018",,
911,26f816377ab9bffd0e574925db669301,"10:10 20 May 2018",,
912,950c8148b4c7703590bbe92d54ca1ef7,"12:54 20 May 2018",,
913,950c8148b4c7703590bbe92d54ca1ef7,"9:17 21 May 2018",,
914,950c8148b4c7703590bbe92d54ca1ef7,"9:18 21 May 2018",,
915,e24a7fe00e7d2a92eb8877595519444c,"9:28 21 May 2018",,
916,e24a7fe00e7d2a92eb8877595519444c,"9:30 21 May 2018",,
917,e24a7fe00e7d2a92eb8877595519444c,"9:42 21 May 2018",,
918,e24a7fe00e7d2a92eb8877595519444c,"9:44 21 May 2018",,
919,4f4412c1d6e05370caf4f41ad0a36b8c,"12:33 21 May 2018",,
920,c232a4269633f9dec6a07bd03ae4d416,"12:57 21 May 2018",,
921,950c8148b4c7703590bbe92d54ca1ef7,"13:51 21 May 2018",,
922,01750f33c7e05ff2ba1d37130a906226,"14:46 21 May 2018",,
923,01750f33c7e05ff2ba1d37130a906226,"14:50 21 May 2018",,
925,3cac40ce4875d335f8d701062327c9ee,"17:27 21 May 2018",,
926,3cac40ce4875d335f8d701062327c9ee,"17:28 21 May 2018",,
927,3cac40ce4875d335f8d701062327c9ee,"17:28 21 May 2018",,
928,6d96d78bce958615e727152f995bd041,"21:45 21 May 2018",,
929,e24a7fe00e7d2a92eb8877595519444c,"23:26 21 May 2018",,
930,f3abe9d7049d18069274d7808aecbfe1,"23:30 21 May 2018",,
932,fa3974337e97816d857d3949160f2672,"9:48 22 May 2018",,
933,950c8148b4c7703590bbe92d54ca1ef7,"12:36 22 May 2018",,
934,3cac40ce4875d335f8d701062327c9ee,"12:50 22 May 2018",,
936,3cac40ce4875d335f8d701062327c9ee,"12:53 22 May 2018",,
937,51f3211bf327c4e6bcf517b6753b2ee8,"13:20 22 May 2018",,
938,950c8148b4c7703590bbe92d54ca1ef7,"22:36 22 May 2018",,
941,eaaf7ddd189a261280320805f2f7c2c8,"23:21 22 May 2018",,
942,eaaf7ddd189a261280320805f2f7c2c8,"23:22 22 May 2018",,
943,f3abe9d7049d18069274d7808aecbfe1,"23:46 22 May 2018",,
944,950c8148b4c7703590bbe92d54ca1ef7,"10:05 23 May 2018",,
945,950c8148b4c7703590bbe92d54ca1ef7,"15:45 23 May 2018",,
947,3cac40ce4875d335f8d701062327c9ee,"16:09 23 May 2018",,
948,950c8148b4c7703590bbe92d54ca1ef7,"17:29 23 May 2018",,
949,f3abe9d7049d18069274d7808aecbfe1,"22:38 23 May 2018",,
950,950c8148b4c7703590bbe92d54ca1ef7,"8:22 24 May 2018",,
951,3cac40ce4875d335f8d701062327c9ee,"11:45 24 May 2018",,
952,950c8148b4c7703590bbe92d54ca1ef7,"16:41 24 May 2018",,
953,c8a97b2ca607b498dbc39dfd2cd2fb6d,"9:29 25 May 2018",,
954,950c8148b4c7703590bbe92d54ca1ef7,"11:56 25 May 2018",,
956,781773bc0af21dbc8767a22127adc63c,"20:24 25 May 2018",,
957,781773bc0af21dbc8767a22127adc63c,"20:25 25 May 2018",,
958,781773bc0af21dbc8767a22127adc63c,"20:41 25 May 2018",,
959,950c8148b4c7703590bbe92d54ca1ef7,"12:05 26 May 2018",,
960,950c8148b4c7703590bbe92d54ca1ef7,"18:37 26 May 2018",,
961,6803c63cc8994dfb29c61116949a5a76,"22:27 26 May 2018",,
962,950c8148b4c7703590bbe92d54ca1ef7,"11:03 27 May 2018",,
963,4564e973fc2957ab5f07920bf872b2eb,"15:03 27 May 2018",,
964,4564e973fc2957ab5f07920bf872b2eb,"15:04 27 May 2018",,
965,950c8148b4c7703590bbe92d54ca1ef7,"22:38 27 May 2018",,
966,bc3e020a4a2673c05eede3450d40af3d,"22:54 27 May 2018",,
967,bc3e020a4a2673c05eede3450d40af3d,"23:07 27 May 2018",,
968,46a8dcd77cd75ee9b1fa4a458c47b302,"23:28 27 May 2018",,
969,2f7d4172c98e14504f37635a6f289176,"12:06 28 May 2018",,
970,2f7d4172c98e14504f37635a6f289176,"12:09 28 May 2018",,
971,950c8148b4c7703590bbe92d54ca1ef7,"17:11 28 May 2018",,
972,b79d8ff5986e38440ab5cc6c25b09eba,"21:10 28 May 2018",,
973,b79d8ff5986e38440ab5cc6c25b09eba,"21:10 28 May 2018",,
974,bc3e020a4a2673c05eede3450d40af3d,"22:09 28 May 2018",,
975,950c8148b4c7703590bbe92d54ca1ef7,"22:16 28 May 2018",,
976,950c8148b4c7703590bbe92d54ca1ef7,"23:31 28 May 2018",,
977,677f33d541282b3e021da3d357152c50,"3:42 29 May 2018",,
978,677f33d541282b3e021da3d357152c50,"3:46 29 May 2018",,
979,677f33d541282b3e021da3d357152c50,"3:50 29 May 2018",,
980,ab920a7925a2dd9771f236412cd7babc,"11:46 29 May 2018",,
981,ab920a7925a2dd9771f236412cd7babc,"11:47 29 May 2018",,
982,ab920a7925a2dd9771f236412cd7babc,"11:49 29 May 2018",,
983,950c8148b4c7703590bbe92d54ca1ef7,"14:13 29 May 2018",,
985,0b73f020472d6be2852a2edc7fb7e63d,"15:45 31 May 2018",,
986,0b73f020472d6be2852a2edc7fb7e63d,"15:46 31 May 2018",,
987,1453fa97b1d15e7f65a0e9a68049e84d,"12:33 1 Jun 2018",,
988,1453fa97b1d15e7f65a0e9a68049e84d,"12:38 1 Jun 2018",,
989,7296d519abcf63c5137a1391e2296e85,"20:41 1 Jun 2018",,
990,918a3adb919e2eb9cb0c776e20ec82d6,"9:28 3 Jun 2018",,
991,950c8148b4c7703590bbe92d54ca1ef7,"11:16 3 Jun 2018",,
